order_id,order_date,customer_id,customer_name,email,country,city,acquisition_channel,product_name,category,quantity,unit_price,discount_pct,shipping_cost,tax,payment_method,order_status,delivery_days,return_reason
ORD-107443,2025-05-15,C-10032,Marie Clark,marie.clark35@email.com,DE,Berlin,Referral,USB-C Hub,Electronics,1,118.81,25,7.15,7.47,Debit Card,Processing,,
ORD-107444,2025-01-26,C-10864,Evelyn Müller,evelyn.müller85@email.com,US,New York,Email,USB-C Hub,Electronics,1,85.63,30,9.45,3.56,PayPal,Delivered,5,
ORD-107445,2025-05-28,C-10707,Chen Jackson,chen.jackson54@email.com,US,Houston,Organic Search,Webcam HD,Electronics,3,63.47,5,7.48,15.85,PayPal,Delivered,9,
ORD-107446,2025-04-15,C-10871,Charlotte Lee,charlotte.lee46@email.com,UK,Birmingham,Direct,Winter Coat,Clothing,2,25.0,0,4.88,3.24,PayPal,Delivered,3,
ORD-107447,2024-11-04,C-10565,Noah Moore,noah.moore32@email.com,UK,Manchester,Social Media,Sunscreen SPF50,Beauty,1,32.1,10,10.26,2.48,Apple Pay,Delivered,5,
ORD-107448,2024-08-03,C-10399,Noah Patel,noah.patel40@email.com,US,Houston,Email,Face Moisturizer,Beauty,1,53.26,15,0,3.72,Apple Pay,Delivered,5,
ORD-107449,2024-08-29,C-10821,Oliver Miller,oliver.miller59@email.com,US,New York,Direct,Running Shoes,Clothing,1,68.56,0,0,4.26,Google Pay,Delivered,13,
ORD-107450,2025-01-10,C-10203,Hans Johnson,hans.johnson36@email.com,FR,Marseille,Organic Search,Resistance Bands,Sports,1,32.45,25,4.55,1.83,PayPal,Processing,,
ORD-107451,2025-05-15,C-10595,Noah Kumar,noah.kumar21@email.com,US,LA,Email,Webcam HD,Electronics,1,91.09,0,10.72,5.07,PayPal,Delivered,14,
ORD-107452,2025-05-07,C-10169,Omar Tanaka,omar.tanaka37@email.com,DE,Frankfurt,Direct,Portable Charger,Electronics,3,134.91,0,11.66,26.72,Google Pay,Returned,,Changed Mind
ORD-107454,2024-09-28,C-10822,Marie Martinez,marie.martinez65@email.com,CA,Montreal,Organic Search,Sheet Masks,Beauty,2,22.04,5,10.6,3.7,PayPal,Delivered,2,
ORD-107456,2025-06-26,C-10459,Mia Miller,mia.miller49@email.com,US,Austin,Paid Search,Sheet Masks,Beauty,2,50.09,0,6.24,9.66,Google Pay,Delivered,10,
ORD-107457,2025-05-27,C-10189,Harper Dubois,harper.dubois56@email.com,US,LA,Referral,Water Bottle,Home & Kitchen,1,49.9,0,4.34,4.13,Google Pay,Delivered,12,
ORD-107458,2024-08-08,C-10444,Yuki Rodriguez,yuki.rodriguez62@email.com,US,Dallas,Email,USB-C Hub,Electronics,2,20.46,10,12.97,3.63,Google Pay,Delivered,10,
ORD-107459,2025-02-27,C-10156,Elijah Müller,elijah.müller98@email.com,US,Dallas,Organic Search,Dumbbell Set,Sports,2,15.64,0,7.31,2.69,Google Pay,Delivered,3,
ORD-107460,2025-03-22,C-10142,Fatima Jones,fatima.jones66@email.com,US,Houston,Organic Search,Throw Blanket,Home & Kitchen,1,60.16,0,9.36,5.22,PayPal,Returned,,Not as Described
ORD-107461,2024-09-24,C-11008,Yuki Brown,yuki.brown36@email.com,CA,Montreal,Email,Bluetooth Speaker,Electronics,1,102.07,0,7.81,8.12,PayPal,Delivered,9,
ORD-107462,2024-08-18,C-11062,Sophia Martinez,sophia.martinez59@email.com,US,LA,Email,USB-C Hub,Electronics,1,68.31,10,7.71,3.08,Google Pay,Delivered,4,
ORD-107463,2025-06-23,C-10588,Amelia Thomas,amelia.thomas48@email.com,US,New York,Direct,Phone Case,Electronics,2,71.15,0,12.67,8.77,PayPal,Shipped,,
ORD-107464,2024-09-09,C-10519,Emma Miller,emma.miller42@email.com,US,Chicago,Organic Search,Yoga Mat,Sports,2,64.23,15,5.85,10.76,Debit Card,Cancelled,,
ORD-107465,2025-05-09,C-10152,Noah Garcia,noah.garcia15@email.com,DE,Munich,Email,Face Moisturizer,Beauty,2,54.14,10,8.6,7.92,PayPal,Shipped,,
ORD-107466,2025-01-20,C-11024,Omar Lee,omar.lee29@email.com,FR,Marseille,Paid Search,Water Bottle,Home & Kitchen,1,86.13,0,8.39,5.93,PayPal,Delivered,3,
ORD-107467,2024-09-18,C-10893,Mia Thompson,mia.thompson46@email.com,US,Houston,Paid Search,Smart Watch,Electronics,2,84.56,0,0,9.23,Google Pay,Processing,,
ORD-107468,2025-04-04,C-10672,Evelyn Lee,evelyn.lee27@email.com,US,Dallas,Paid Search,Air Fryer,Home & Kitchen,1,30.58,0,10.54,2.13,PayPal,Delivered,14,
ORD-107469,2025-04-17,C-10680,Mason Martinez,mason.martinez35@email.com,CA,Montreal,Paid Search,Phone Case,Electronics,4,125.94,5,10.17,40.48,PayPal,Delivered,6,
ORD-107471,2024-11-20,C-10847,Hans Clark,hans.clark39@email.com,US,Houston,Email,Sneakers,Clothing,1,111.43,0,4.83,10.38,Google Pay,Shipped,,
ORD-107472,2025-03-01,C-10253,Mason Jones,mason.jones37@email.com,DE,Frankfurt,Direct,Bluetooth Speaker,Electronics,4,82.11,0,0,27.3,Apple Pay,Delivered,6,
ORD-107473,2024-10-21,C-10929,Arjun Clark,arjun.clark20@email.com,US,Houston,Social Media,Sheet Masks,Beauty,1,28.49,15,6.87,2.31,Apple Pay,Delivered,10,
ORD-107475,2024-10-31,C-10531,Hans Martin,hans.martin49@email.com,IN,Delhi,Organic Search,Portable Charger,Electronics,3,50.48,0,8.14,9.4,Apple Pay,Delivered,6,
ORD-107476,2025-06-07,C-11077,Chen Martin,chen.martin95@email.com,UK,Leeds,Paid Search,Hair Serum,Beauty,1,46.56,10,6.82,2.65,Debit Card,Delivered,7,
ORD-107477,2025-05-24,C-10237,Chen Ahmed,chen.ahmed19@email.com,UK,Manchester,Direct,Cutting Board,Home & Kitchen,1,34.98,0,12.75,2.6,Credit Card,Shipped,,
ORD-107478,2025-04-12,C-10522,Yuki Martinez,yuki.martinez31@email.com,UK,Birmingham,Organic Search,Phone Case,Electronics,2,137.67,0,7.94,24.67,Debit Card,Delivered,12,
ORD-107479,2025-04-21,C-10271,Oliver Johnson,oliver.johnson18@email.com,UK,London,Organic Search,Foam Roller,Sports,1,45.42,0,4.58,3.77,Apple Pay,Processing,,
ORD-107480,2024-10-10,C-10332,Marie Miller,marie.miller63@email.com,FR,Lyon,Direct,Running Shoes,Clothing,1,99.8,0,8.57,6.41,Debit Card,Delivered,8,
ORD-107481,2025-04-27,C-11058,Charlotte White,charlotte.white25@email.com,US,Dallas,Social Media,Phone Case,Electronics,1,139.34,0,4.86,8.35,Debit Card,Cancelled,,
ORD-107482,2024-08-25,C-10542,Yuki Taylor,yuki.taylor50@email.com,US,Dallas,Email,Sneakers,Clothing,1,114.99,20,0,6.53,Apple Pay,Shipped,,
ORD-107483,2025-04-10,C-11108,Ava Harris,ava.harris58@email.com,FR,Lyon,Email,Wireless Earbuds,Electronics,2,22.85,0,0,2.81,Credit Card,Processing,,
ORD-107484,2024-12-05,C-10506,Benjamin Kim,benjamin.kim70@email.com,DE,Munich,Email,Winter Coat,Clothing,1,105.83,20,9.65,7.86,Apple Pay,Delivered,5,
ORD-107485,2025-06-14,C-10566,Mia Smith,mia.smith80@email.com,IN,Delhi,Direct,Bluetooth Speaker,Electronics,1,47.0,30,0,2.36,Debit Card,Cancelled,,
ORD-107487,2025-02-19,C-10617,Mason White,mason.white45@email.com,US,Austin,Email,Sheet Masks,Beauty,1,24.24,0,12.63,1.28,PayPal,Shipped,,
ORD-107488,2025-04-07,C-10396,Amelia Garcia,amelia.garcia70@email.com,DE,Berlin,Email,Sneakers,Clothing,1,59.25,0,7.33,5.9,PayPal,Cancelled,,
ORD-107489,2025-04-10,C-10981,Lucas Rodriguez,lucas.rodriguez39@email.com,UK,Leeds,Referral,Coffee Maker,Home & Kitchen,1,25.98,0,8.01,1.94,Google Pay,Delivered,13,
ORD-107490,2024-07-12,C-10562,Marie Tanaka,marie.tanaka18@email.com,UK,London,Paid Search,Sheet Masks,Beauty,3,44.31,10,4.21,6.13,Google Pay,Delivered,9,
ORD-107491,2025-03-09,C-10272,Oliver Clark,oliver.clark94@email.com,US,Houston,Organic Search,Hair Serum,Beauty,3,13.64,10,12.65,3.34,Apple Pay,Returned,,Wrong Size
ORD-107492,2024-09-16,C-11113,Arjun Lee,arjun.lee86@email.com,UK,Manchester,Social Media,Smart Watch,Electronics,1,69.18,0,5.71,6.29,Debit Card,Processing,,
ORD-107493,2024-10-29,C-10858,Mason Brown,mason.brown90@email.com,DE,Hamburg,Paid Search,Yoga Pants,Clothing,1,60.86,5,5.56,3.04,Credit Card,Delivered,14,
ORD-107494,2025-05-18,C-10906,Noah White,noah.white60@email.com,AU,Melbourne,Social Media,Lip Balm Set,Beauty,1,44.13,0,8.16,3.44,Apple Pay,Delivered,3,
ORD-107495,2024-09-30,C-10786,Liam Taylor,liam.taylor96@email.com,FR,Marseille,Direct,Hair Serum,Beauty,2,23.35,20,12.63,2.85,Google Pay,Shipped,,
ORD-107497,2024-11-21,C-10210,Harper Johnson,harper.johnson72@email.com,US,Phoenix,Email,Bluetooth Speaker,Electronics,1,38.32,0,5.16,2.8,Apple Pay,Delivered,8,
ORD-107499,2024-09-05,C-10839,Hans Harris,hans.harris88@email.com,FR,Paris,Paid Search,Cotton T-Shirt,Clothing,1,105.32,0,11.38,7.46,PayPal,Processing,,
ORD-107500,2024-10-07,C-11044,Mason Ahmed,mason.ahmed45@email.com,US,LA,Direct,Yoga Pants,Clothing,1,110.43,0,9.78,7.84,Google Pay,Returned,,Late Delivery
ORD-107501,2024-08-30,C-10705,Benjamin Jackson,benjamin.jackson53@email.com,AU,Brisbane,Paid Search,Sheet Masks,Beauty,2,13.59,5,9.02,1.45,Credit Card,Delivered,6,
ORD-107502,2024-09-05,C-10827,Mia Miller,mia.miller38@email.com,DE,Hamburg,Organic Search,Desk Lamp,Home & Kitchen,1,22.31,0,7.24,2.06,Debit Card,Shipped,,
ORD-107503,2024-10-29,C-10135,Amelia Miller,amelia.miller25@email.com,US,Austin,Email,Phone Case,Electronics,1,117.74,10,12.98,7.96,Apple Pay,Returned,,Changed Mind
ORD-107504,2024-09-19,C-10614,Omar Harris,omar.harris66@email.com,FR,Paris,Organic Search,Wireless Earbuds,Electronics,1,133.46,0,10.79,10.86,PayPal,Delivered,5,
ORD-107505,2025-02-20,C-11183,Olivia Smith,olivia.smith15@email.com,DE,Hamburg,Paid Search,Portable Charger,Electronics,1,44.35,0,0,2.78,Apple Pay,Delivered,14,
ORD-107509,2024-12-30,C-10305,Yuki Taylor,yuki.taylor17@email.com,US,Chicago,Organic Search,Running Shoes,Clothing,1,81.61,0,6.82,5.87,Apple Pay,Processing,,
ORD-107510,2025-01-01,C-10271,Oliver Johnson,oliver.johnson18@email.com,UK,London,Organic Search,Wireless Earbuds,Electronics,1,83.21,0,9.34,5.25,Apple Pay,Delivered,11,
ORD-107511,2025-05-26,C-10054,Ava Smith,ava.smith81@email.com,FR,Lyon,Paid Search,Water Bottle,Home & Kitchen,1,35.36,0,10.81,2.3,Debit Card,Delivered,6,
ORD-107512,2024-10-16,C-10352,Mia Miller,mia.miller47@email.com,US,LA,Social Media,Coffee Maker,Home & Kitchen,2,89.25,0,,10.82,Debit Card,Cancelled,,
ORD-107514,2025-02-01,C-10358,Logan Davis,logan.davis48@email.com,US,Austin,Referral,Cutting Board,Home & Kitchen,1,37.26,0,0,2.76,Debit Card,Delivered,3,
ORD-107516,2025-06-20,C-10428,Priya Singh,priya.singh56@email.com,UK,Manchester,Social Media,Sheet Masks,Beauty,1,43.16,0,4.14,3.82,Credit Card,Delivered,7,
ORD-107518,2025-06-01,C-10461,Yuki Clark,yuki.clark64@email.com,AU,Melbourne,Organic Search,Face Moisturizer,Beauty,1,58.05,0,10.58,5.53,Google Pay,Cancelled,,
ORD-107519,2025-05-05,C-10453,Ava Thompson,ava.thompson96@email.com,DE,Hamburg,Social Media,Yoga Mat,Sports,1,52.97,0,6.48,2.73,Apple Pay,Returned,,Late Delivery
ORD-107520,2024-12-17,C-10770,James Kumar,james.kumar31@email.com,UK,Birmingham,Direct,Running Shoes,Clothing,2,38.78,0,10.37,6.83,Google Pay,Delivered,7,
ORD-107521,2024-10-05,C-10366,James Singh,james.singh82@email.com,US,Houston,Email,Water Bottle,Home & Kitchen,2,78.49,15,4.01,8.1,PayPal,Shipped,,
ORD-107522,2024-10-21,C-10665,Chen Harris,chen.harris30@email.com,US,New York,Email,Kitchen Scale,Home & Kitchen,1,85.78,0,12.91,6.96,Apple Pay,Delivered,3,
ORD-107523,2025-04-08,C-11047,Isabella Lee,isabella.lee44@email.com,FR,Marseille,Social Media,Sheet Masks,Beauty,1,34.64,0,11.56,2.1,Credit Card,Delivered,2,
ORD-107524,2025-04-15,C-10088,Emma Jackson,emma.jackson33@email.com,IN,Mumbai,Direct,Smart Watch,Electronics,1,67.26,0,0,3.7,Google Pay,Delivered,7,
ORD-107525,2024-10-18,C-10994,Isabella Brown,isabella.brown57@email.com,IN,Mumbai,Organic Search,Dumbbell Set,Sports,2,54.88,0,11.29,8.78,Apple Pay,Shipped,,
ORD-107526,2025-03-05,C-10108,Yuki Brown,yuki.brown47@email.com,IN,Mumbai,Email,Denim Jacket,Clothing,1,64.99,30,10.51,3.89,PayPal,Shipped,,
ORD-107527,2024-08-13,C-10457,Fatima Smith,fatima.smith31@email.com,US,Austin,Organic Search,Yoga Pants,Clothing,1,69.57,0,7.89,6.5,PayPal,Shipped,,
ORD-107528,2024-12-25,C-10856,Oliver Thompson,oliver.thompson19@email.com,CA,Calgary,Organic Search,Face Moisturizer,Beauty,1,14.92,0,0,1.21,Google Pay,Processing,,
ORD-107529,2024-09-18,C-10359,Hans Müller,hans.müller47@email.com,IN,Mumbai,Direct,Cotton T-Shirt,Clothing,1,117.77,15,0,8.23,Apple Pay,Processing,,
ORD-107530,2024-07-02,C-10424,Amelia Moore,amelia.moore15@email.com,FR,Marseille,Social Media,Kitchen Scale,Home & Kitchen,3,63.45,0,9.98,16.27,Google Pay,Shipped,,
ORD-107532,2025-06-13,C-10827,Mia Miller,mia.miller38@email.com,DE,Hamburg,Organic Search,Webcam HD,Electronics,2,28.59,15,10.11,2.61,Google Pay,Delivered,4,
ORD-107533,2025-01-25,C-10029,Harper White,harper.white10@email.com,US,Phoenix,Paid Search,Wireless Earbuds,Electronics,2,57.1,10,12.93,8.78,PayPal,Delivered,7,
ORD-107534,2024-12-05,C-10589,Fatima Thompson,fatima.thompson98@email.com,US,Phoenix,Paid Search,Winter Coat,Clothing,2,82.62,5,7.87,14.24,Credit Card,Delivered,8,
ORD-107535,2024-07-11,C-10938,Chen Ahmed,chen.ahmed54@email.com,US,New York,Paid Search,Body Lotion,Beauty,2,19.06,0,11.69,3.01,Debit Card,Delivered,3,
ORD-107536,2024-11-21,C-11115,Liam Clark,liam.clark87@email.com,US,Phoenix,Email,Smart Watch,Electronics,1,55.92,0,11.09,3.7,PayPal,Processing,,
ORD-107537,2025-02-21,C-10370,Fatima Smith,fatima.smith67@email.com,AU,Sydney,Paid Search,Water Bottle,Home & Kitchen,4,67.36,0,12.29,20.5,Debit Card,Delivered,8,
ORD-107538,2024-10-27,C-10634,Benjamin Martin,benjamin.martin77@email.com,US,Chicago,Email,Portable Charger,Electronics,1,113.58,10,7.99,6.41,Google Pay,Delivered,4,
ORD-107540,2024-09-10,C-10532,Noah Kim,noah.kim30@email.com,UK,Leeds,Social Media,Bluetooth Speaker,Electronics,1,46.98,5,5.53,2.95,Debit Card,Delivered,4,
ORD-107542,2024-11-20,C-10819,Hans Lee,hans.lee73@email.com,US,Chicago,Social Media,Resistance Bands,Sports,2,41.73,10,4.37,4.05,Google Pay,Delivered,3,
ORD-107543,2025-03-18,C-10748,Charlotte Brown,charlotte.brown14@email.com,UK,Manchester,Direct,Foam Roller,Sports,2,59.02,10,9.31,7.89,Credit Card,Delivered,12,
ORD-107545,2024-07-18,C-10418,Priya Lee,priya.lee11@email.com,CA,Toronto,Direct,Water Bottle,Home & Kitchen,1,41.37,20,9.27,2.77,Apple Pay,Delivered,9,
ORD-107547,2025-04-06,C-10334,Hans Thompson,hans.thompson94@email.com,AU,Brisbane,Paid Search,Webcam HD,Electronics,2,136.28,0,,14.54,Apple Pay,Delivered,14,
ORD-107548,2025-02-14,C-10263,Marie Tanaka,marie.tanaka56@email.com,US,Chicago,Paid Search,Denim Jacket,Clothing,1,124.79,0,7.4,7.54,PayPal,Cancelled,,
ORD-107549,2024-12-27,C-10522,Yuki Martinez,yuki.martinez31@email.com,UK,Birmingham,Organic Search,Kitchen Scale,Home & Kitchen,1,55.99,0,10.02,3.87,Apple Pay,Returned,,Not as Described
ORD-107550,2025-01-03,C-10181,James Miller,james.miller31@email.com,CA,Calgary,Direct,Denim Jacket,Clothing,1,94.12,25,11.13,4.29,Credit Card,Shipped,,
ORD-107551,2024-11-06,C-11045,Benjamin Jones,benjamin.jones66@email.com,AU,Brisbane,Direct,Portable Charger,Electronics,1,134.9,30,10.06,8.58,Google Pay,Processing,,
ORD-107552,2025-04-27,C-10133,Lucas Patel,lucas.patel90@email.com,CA,Vancouver,Paid Search,Wireless Earbuds,Electronics,1,40.35,30,0,1.79,Credit Card,Delivered,12,
ORD-107553,2025-01-09,C-10252,Isabella Thomas,isabella.thomas87@email.com,CA,Vancouver,Email,Jump Rope,Sports,1,44.4,0,4.9,2.94,Credit Card,Processing,,
ORD-107554,2025-03-13,C-11077,Chen Martin,chen.martin95@email.com,UK,Leeds,Paid Search,Body Lotion,Beauty,2,11.45,0,5.62,2.06,PayPal,Delivered,13,
ORD-107555,2024-12-20,C-10210,Harper Johnson,harper.johnson72@email.com,US,Phoenix,Email,Phone Case,Electronics,1,73.27,5,9.36,4.16,Debit Card,Shipped,,
ORD-107556,2024-07-29,C-10352,Mia Miller,mia.miller47@email.com,US,LA,Social Media,Portable Charger,Electronics,2,90.76,0,6.28,10.19,PayPal,Delivered,13,
ORD-107557,2025-03-24,C-10819,Hans Lee,hans.lee73@email.com,US,Chicago,Social Media,Water Bottle,Home & Kitchen,1,36.14,0,9.92,2.9,Debit Card,Processing,,
ORD-107558,2025-03-12,C-10790,Marie Kim,marie.kim96@email.com,US,Phoenix,Social Media,Denim Jacket,Clothing,1,25.75,0,12.55,1.8,PayPal,Delivered,5,
ORD-107559,2024-11-07,C-10131,Mia Moore,mia.moore61@email.com,US,LA,Direct,Polo Shirt,Clothing,1,81.71,10,8.46,5.22,Debit Card,Shipped,,
ORD-107560,2025-05-15,C-10909,Benjamin Kumar,benjamin.kumar52@email.com,DE,Munich,Direct,Lip Balm Set,Beauty,3,49.27,0,12.78,10.72,Apple Pay,Delivered,10,
ORD-107561,2025-02-04,C-10324,Isabella Martin,isabella.martin13@email.com,UK,Manchester,Direct,Kitchen Scale,Home & Kitchen,2,70.39,15,4.77,10.81,Credit Card,Shipped,,
ORD-107562,2024-08-11,C-10945,Logan Brown,logan.brown65@email.com,UK,Birmingham,Social Media,Bluetooth Speaker,Electronics,1,69.16,30,11.16,2.88,Credit Card,Delivered,6,
ORD-107563,2024-11-01,C-10467,Harper Singh,harper.singh62@email.com,US,Austin,Email,Cutting Board,Home & Kitchen,2,38.41,0,6.18,6.65,Credit Card,Delivered,5,
ORD-107564,2024-11-19,C-11009,Sophia Taylor,sophia.taylor22@email.com,US,Chicago,Email,Face Moisturizer,Beauty,3,53.57,20,12.68,6.65,Debit Card,Delivered,8,
ORD-107565,2024-08-07,C-10526,Hans Tanaka,hans.tanaka78@email.com,US,Austin,Email,Face Moisturizer,Beauty,1,45.75,0,11.96,3.53,Apple Pay,Delivered,8,
ORD-107566,2025-04-10,C-10617,Mason White,mason.white45@email.com,US,Austin,Email,Jump Rope,Sports,4,25.59,0,10.6,9.5,Google Pay,Cancelled,,
ORD-107567,2024-12-21,C-10726,Mason Jackson,mason.jackson58@email.com,DE,Hamburg,Paid Search,Body Lotion,Beauty,3,46.07,0,8.28,10.37,Google Pay,Shipped,,
ORD-107568,2024-12-24,C-11034,Arjun Johnson,arjun.johnson54@email.com,US,Dallas,Organic Search,Hair Serum,Beauty,1,23.21,0,10.9,1.19,Google Pay,Cancelled,,
ORD-107569,2024-12-04,C-11166,Raj Dubois,raj.dubois26@email.com,DE,Hamburg,Email,Bluetooth Speaker,Electronics,1,134.28,15,4.63,9.27,PayPal,Shipped,,
ORD-107572,2024-11-18,C-10752,Noah Garcia,noah.garcia28@email.com,US,Phoenix,Referral,Polo Shirt,Clothing,2,75.7,5,6.26,7.85,PayPal,Returned,,Late Delivery
ORD-107573,2024-07-20,C-10888,Mia Martinez,mia.martinez52@email.com,US,Austin,Email,Sneakers,Clothing,4,46.94,0,11.02,18.21,Google Pay,Returned,,Changed Mind
ORD-107575,2025-05-30,C-10158,Chen Nguyen,chen.nguyen59@email.com,FR,Paris,Social Media,Body Lotion,Beauty,3,22.22,5,7.3,3.84,Credit Card,Returned,,Defective
ORD-107576,2025-01-21,C-11135,Priya Williams,priya.williams22@email.com,CA,Vancouver,Paid Search,Sheet Masks,Beauty,2,51.25,5,0,5.36,PayPal,Cancelled,,
ORD-107577,2024-07-01,C-10901,Emma Ahmed,emma.ahmed98@email.com,US,New York,Email,USB-C Hub,Electronics,1,24.78,0,10.12,2.05,Google Pay,Delivered,5,
ORD-107578,2024-10-08,C-10952,Emma Brown,emma.brown39@email.com,DE,Berlin,Social Media,Resistance Bands,Sports,1,18.2,25,4.85,1.27,Apple Pay,Processing,,
ORD-107579,2024-07-10,C-10510,Amelia Miller,amelia.miller42@email.com,US,Chicago,Organic Search,Foam Roller,Sports,1,75.16,20,6.26,3.95,PayPal,Processing,,
ORD-107580,2024-11-28,C-10554,Ava Singh,ava.singh43@email.com,DE,Frankfurt,Email,Webcam HD,Electronics,1,115.58,0,11.89,6.08,Credit Card,Shipped,,
ORD-107581,2025-03-25,C-11109,Ava Müller,ava.müller79@email.com,US,Chicago,Direct,Lip Balm Set,Beauty,1,40.32,0,0,3.33,Debit Card,Cancelled,,
ORD-107582,2025-01-16,C-10023,Omar Taylor,omar.taylor78@email.com,FR,Paris,Referral,Winter Coat,Clothing,2,102.62,10,4.4,14.27,Google Pay,Delivered,7,
ORD-107583,2024-09-21,C-10823,Liam Thomas,liam.thomas27@email.com,DE,Berlin,Organic Search,Polo Shirt,Clothing,1,52.66,0,4.95,3.53,PayPal,Shipped,,
ORD-107584,2025-03-12,C-10573,James Kumar,james.kumar41@email.com,US,Phoenix,Email,Sneakers,Clothing,2,95.48,0,11.56,12.37,PayPal,Delivered,9,
ORD-107585,2025-02-05,C-11189,Elijah Jones,elijah.jones52@email.com,CA,Toronto,Referral,Coffee Maker,Home & Kitchen,1,75.41,25,4.1,5.6,Credit Card,Processing,,
ORD-107586,2025-06-28,C-10765,Yuki Chen,yuki.chen53@email.com,DE,Munich,Direct,Winter Coat,Clothing,1,59.27,10,11.39,5.11,Apple Pay,Processing,,
ORD-107587,2024-12-24,C-10280,Olivia Kim,olivia.kim60@email.com,US,LA,Referral,Sheet Masks,Beauty,1,35.18,0,12.73,1.86,Google Pay,Delivered,14,
ORD-107588,2024-12-31,C-10030,Hans Garcia,hans.garcia66@email.com,DE,Munich,Paid Search,Coffee Maker,Home & Kitchen,1,43.97,0,11.38,3.97,Credit Card,Delivered,11,
ORD-107589,2025-02-23,C-10916,Lucas Miller,lucas.miller65@email.com,US,LA,Referral,Hair Serum,Beauty,1,26.17,0,4.84,2.38,Apple Pay,Delivered,7,
ORD-107590,2024-07-28,C-10905,Olivia White,olivia.white77@email.com,UK,Birmingham,Social Media,Kitchen Scale,Home & Kitchen,1,84.54,20,9.43,4.76,Google Pay,Delivered,9,
ORD-107591,2024-12-02,C-10023,Omar Taylor,omar.taylor78@email.com,FR,Paris,Referral,Denim Jacket,Clothing,1,95.63,10,8.61,7.91,Credit Card,Returned,,Late Delivery
ORD-107592,2024-10-12,C-10789,Logan Kumar,logan.kumar51@email.com,US,New York,Paid Search,Coffee Maker,Home & Kitchen,1,71.64,10,0,4.58,PayPal,Shipped,,
ORD-107593,2024-12-20,C-10827,Mia Miller,mia.miller38@email.com,DE,Hamburg,Organic Search,Portable Charger,Electronics,1,93.28,0,11.76,5.9,PayPal,Cancelled,,
ORD-107594,2025-06-07,C-10181,James Miller,james.miller31@email.com,CA,Calgary,Direct,Polo Shirt,Clothing,1,91.85,0,4.26,7.35,Apple Pay,Delivered,5,
ORD-107595,2024-10-12,C-10316,Mia Ahmed,mia.ahmed61@email.com,CA,Toronto,Email,Webcam HD,Electronics,2,144.29,0,8.94,20.26,Apple Pay,Delivered,13,
ORD-107596,2025-04-21,C-11054,Lucas Jackson,lucas.jackson41@email.com,DE,Hamburg,Organic Search,Phone Case,Electronics,1,80.65,0,7.89,4.39,PayPal,Delivered,12,
ORD-107597,2024-11-30,C-10049,Mia Tanaka,mia.tanaka53@email.com,DE,Frankfurt,Organic Search,Polo Shirt,Clothing,1,112.52,5,12.86,8.69,Credit Card,Shipped,,
ORD-107599,2025-03-27,C-10714,Olivia Jackson,olivia.jackson23@email.com,US,Chicago,Paid Search,Water Bottle,Sports,1,60.58,10,10.21,3.83,Apple Pay,Shipped,,
ORD-107601,2025-03-03,C-11011,Ava Ahmed,ava.ahmed17@email.com,UK,Manchester,Organic Search,Webcam HD,Electronics,4,67.54,0,4.29,22.65,Google Pay,Delivered,7,
ORD-107602,2025-02-16,C-10793,Ava Thomas,ava.thomas11@email.com,UK,Leeds,Organic Search,Hair Serum,Beauty,3,15.1,5,10.57,3.33,Credit Card,Delivered,7,
ORD-107603,2024-12-28,C-10765,Yuki Chen,yuki.chen53@email.com,DE,Munich,Direct,Smart Watch,Electronics,2,101.07,15,7.75,10.38,Credit Card,Delivered,14,
ORD-107604,2024-10-19,C-10935,Lucas Chen,lucas.chen40@email.com,CA,Vancouver,Organic Search,Eye Cream,Beauty,1,13.18,0,8.32,0.73,PayPal,Delivered,14,
ORD-107605,2024-11-06,C-10348,William Smith,william.smith28@email.com,FR,Lyon,Organic Search,Yoga Pants,Clothing,1,27.67,0,11.62,2.14,PayPal,Cancelled,,
ORD-107606,2025-04-16,C-11055,Mason Moore,mason.moore35@email.com,AU,Melbourne,Social Media,Smart Watch,Electronics,1,66.48,30,5.78,3.48,Google Pay,Processing,,
ORD-107607,2024-11-08,C-10617,Mason White,mason.white45@email.com,US,Austin,Email,Cotton T-Shirt,Clothing,1,83.58,10,0,6.42,Credit Card,Delivered,5,
ORD-107608,2025-01-29,C-10655,Mason Brown,mason.brown12@email.com,US,Dallas,Paid Search,Smart Watch,Electronics,2,22.51,0,0,4.1,Credit Card,Delivered,4,
ORD-107609,2025-03-03,C-11101,Arjun Smith,arjun.smith70@email.com,UK,Birmingham,Direct,Kitchen Scale,Home & Kitchen,1,36.52,0,9.27,3.64,Google Pay,Shipped,,
ORD-107610,2025-04-08,C-11043,Evelyn Nguyen,evelyn.nguyen90@email.com,US,Houston,Email,Resistance Bands,Sports,3,44.23,0,10.66,6.97,PayPal,Processing,,
ORD-107611,2025-04-19,C-10837,Logan Kim,logan.kim40@email.com,UK,Manchester,Social Media,Smart Watch,Electronics,1,132.08,0,11.24,9.58,Debit Card,Processing,,
ORD-107612,2024-11-12,C-10149,Liam Tanaka,liam.tanaka14@email.com,US,LA,Organic Search,USB-C Hub,Electronics,1,137.87,20,11.3,5.52,Credit Card,Delivered,4,
ORD-107613,2025-05-08,C-10861,Mia Davis,mia.davis14@email.com,US,New York,Email,Yoga Pants,Clothing,3,68.69,0,7.7,18.66,Google Pay,Processing,,
